hs1	46300000	46400000	0.5341
hs1	46400000	46500000	0.5285
hs1	46500000	46600000	0.5206
hs1	46600000	46700000	0.5509
hs1	46700000	46800000	0.5337
hs1	46800000	46900000	0.4784
hs1	46900000	47000000	0.5488
hs1	47000000	47100000	0.5025
hs1	47100000	47200000	0.5177
hs1	47200000	47300000	0.5390
hs1	47300000	47400000	0.5412
hs1	47400000	47500000	0.5232
hs1	47500000	47600000	0.5276
hs1	47600000	47700000	0.5424
hs1	47700000	47800000	0.5181
hs1	47800000	47900000	0.5347
hs1	47900000	48000000	0.5197
hs1	48000000	48100000	0.5268
hs1	48100000	48200000	0.5542
hs1	48200000	48300000	0.5315
hs1	48300000	48400000	0.5682
hs1	48400000	48500000	0.5377
hs1	48500000	48600000	0.5296
hs1	48600000	48700000	0.5366
hs1	48700000	48800000	0.5667
hs1	48800000	48900000	0.6259
hs1	48900000	49000000	0.5660
hs1	49000000	49100000	0.5421
hs1	49100000	49200000	0.5354
hs1	49200000	49300000	0.5421
hs1	49300000	49400000	0.5601
hs1	49400000	49500000	0.5585
hs1	49500000	49600000	0.5429
hs1	49600000	49700000	0.5570
hs1	49700000	49800000	0.5498
hs1	49800000	49900000	0.5409
hs1	49900000	50000000	0.5583
hs1	50000000	50100000	0.5343
hs1	50100000	50200000	0.5283
hs1	50200000	50300000	0.5114
hs1	50300000	50400000	0.5297
hs1	50400000	50500000	0.5380
hs1	50500000	50600000	0.5230
hs1	50600000	50700000	0.5937
hs1	50700000	50800000	0.5667
hs1	50800000	50900000	0.5510
hs1	50900000	51000000	0.5616
hs1	51000000	51100000	0.5594
hs1	51100000	51200000	0.5528
hs1	51200000	51300000	0.4256
hs1	51300000	51400000	0.4664
hs1	51400000	51500000	0.5056
hs1	51500000	51600000	0.5559
hs1	51600000	51700000	0.5541
hs1	51700000	51800000	0.5391
hs1	51800000	51900000	0.5159
hs1	51900000	52000000	0.5124
hs1	52000000	52100000	0.5549
hs1	52100000	52200000	0.5697
hs1	52200000	52300000	0.5866
hs1	52300000	52400000	0.5420
hs1	52400000	52500000	0.5969
hs1	52500000	52600000	0.5568
hs1	52600000	52700000	0.5336
